Student_ID,Institution_Type,AISHE_Code,State,Academic_Year,District,Age,Gender,Area_Type,Social_Category,Education_Level,Program,Affiliated_University,College_Type,Mother_Education,Father_Education,Family_Income_Monthly,Medium_of_Instruction,Attendance_Percentage,Current_Academic_Score,Previous_Year_Score,First_Semester_Grade,Second_Semester_Grade,Fee_Payment_Status,Scholarship_Status,Financial_Assistance,Disciplinary_Records,Extracurricular_Participation,Library_Usage,Risk_Level,Institution_Code,Year,Data_Source_Year,Primary_Sources
RJC00058,College,C-85674,Rajasthan,2024-25,Jaipur,20,Male,Urban,General,Undergraduate,Bachelor of Education (BEd),"Amity University, Jaipur",Private College,Illiterate,Literate_No_Formal,Below_5000,Hindi,98.30825828089286,95.0,98.0,87.92856329,92.70937282,Pending,No,Not_Received,No,Limited,Occasional,Medium_Risk,C-85674,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00059,College,C-35203,Rajasthan,2024-25,Jaipur,20,Male,Urban,OBC,Postgraduate,Master of Technology (MTech),"NIIT University, Neemrana",Government College,Secondary,Upper_Primary,10000-20000,English,84.28201759263567,73.8,77.64323604,82.22589769,77.33061708,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-35203,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00060,College,C-19116,Rajasthan,2024-25,Jodhpur,18,Male,Rural,ST,Diploma,Master of Technology (MTech),"Rajasthan University of Health Sciences, Jaipur",Private College,Primary,Secondary,10000-20000,English,100.0,88.5,91.2811181,89.97141509,91.12503722,Pending,Yes,Not_Received,No,Active,Regular,Low_Risk,C-19116,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00061,College,C-16006,Rajasthan,2024-25,Jodhpur,21,Female,Urban,General,Undergraduate,Bachelor of Technology (BTech),"University of Rajasthan, Jaipur",Government Aided College,Literate_No_Formal,Secondary,5000-10000,English,77.72848144782596,76.8,80.04641267,82.49784899,73.33594791,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-16006,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00062,College,C-96673,Rajasthan,2024-25,Jodhpur,20,Female,Urban,OBC,Undergraduate,Master of Science (MSc),"University of Rajasthan, Jaipur",Private College,Illiterate,Primary,20000-50000,Hindi,83.28268744074938,70.5,60.91447781,60.20943992,61.44004098,Up_to_Date,Yes,Not_Received,No,Limited,Occasional,Low_Risk,C-96673,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00063,College,C-39871,Rajasthan,2024-25,Nagaur,20,Female,Urban,OBC,Postgraduate,Bachelor of Arts (BA),"Manipal University, Jaipur",Private College,Secondary,Graduate,20000-50000,Hindi,62.28235860807183,90.5,90.42477391,94.56582261,100.0,Pending,Yes,Not_Received,No,Active,Occasional,Medium_Risk,C-39871,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00064,College,C-47930,Rajasthan,2024-25,Jodhpur,19,Female,Urban,General,Undergraduate,Bachelor of Science (BSc),"Rajasthan Technical University, Kota",Government Aided College,Illiterate,Literate_No_Formal,10000-20000,Hindi,71.66335650498789,67.6,66.36186809,67.55395562,66.75310197,Pending,No,Received,No,Active,Occasional,Medium_Risk,C-47930,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00065,College,C-20458,Rajasthan,2024-25,Jodhpur,19,Female,Urban,SC,Postgraduate,Bachelor of Science (BSc),"Rajasthan Technical University, Kota",Private College,Higher_Secondary,Graduate,Below_5000,Hindi,95.62691125290073,89.2,90.77267632,94.31157442,87.24556664,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-20458,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00066,College,C-40512,Rajasthan,2024-25,Ajmer,20,Female,Rural,General,Undergraduate,Bachelor of Technology (BTech),"Manipal University, Jaipur",Government College,Illiterate,Illiterate,10000-20000,English,78.79517620907308,81.9,81.83206442,87.38920679,82.58000678,Up_to_Date,Yes,Not_Received,Yes,Active,Regular,Medium_Risk,C-40512,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00067,College,C-23238,Rajasthan,2024-25,Jaipur,18,Male,Rural,OBC,Undergraduate,Bachelor of Science (BSc),"National Law University, Jodhpur",Private College,Illiterate,Upper_Primary,5000-10000,Hindi,88.31063417522796,95.0,97.03759742,95.39470814,93.54362846,Pending,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-23238,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00068,College,C-59823,Rajasthan,2024-25,Pali,18,Female,Rural,OBC,Diploma,Bachelor of Arts (BA),"Amity University, Jaipur",Government College,Primary,Primary,10000-20000,Hindi,88.0557565875689,91.7,88.20826244,88.09502217,92.43637345,Up_to_Date,No,Not_Received,No,Active,Occasional,Low_Risk,C-59823,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00069,College,C-46434,Rajasthan,2024-25,Jaipur,22,Male,Urban,OBC,Undergraduate,Bachelor of Technology (BTech),"University of Rajasthan, Jaipur",Private College,Upper_Primary,Upper_Primary,10000-20000,English,78.09094996388724,91.1,90.56887134,95.77817709,98.82168372,Pending,No,Received,No,Active,Regular,Medium_Risk,C-46434,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00070,College,C-69429,Rajasthan,2024-25,Dhaulpur,23,Female,Urban,OBC,Postgraduate,Master of Science (MSc),"Central University of Rajasthan, Ajmer",Private College,Primary,Secondary,5000-10000,English,100.0,81.8,70.97737147,81.439073,81.05270912,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-69429,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00071,College,C-93320,Rajasthan,2024-25,Sikar,19,Male,Rural,General,Undergraduate,Bachelor of Commerce (BCom),"Amity University, Jaipur",Private College,Primary,Upper_Primary,20000-50000,English,82.12800517056219,60.8,57.24074178,55.56329028,53.82373736,Pending,No,Received,No,Limited,Occasional,Medium_Risk,C-93320,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00072,College,C-57819,Rajasthan,2024-25,Jaipur,19,Female,Urban,General,Undergraduate,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Private College,Graduate,Upper_Primary,Below_5000,English,91.89652791748166,95.0,98.0,89.47908661,94.03013723,Pending,No,Not_Received,No,Active,Regular,Medium_Risk,C-57819,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00073,College,C-31319,Rajasthan,2024-25,Jaipur,20,Female,Urban,SC,Undergraduate,Bachelor of Arts (BA),"Rajasthan University of Health Sciences, Jaipur",Private College,Secondary,Higher_Secondary,10000-20000,English,84.08677739627848,95.0,96.55046672,86.1370135,92.21358931,Pending,Yes,Not_Received,Yes,Limited,Regular,Medium_Risk,C-31319,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00074,College,C-58520,Rajasthan,2024-25,Pali,19,Female,Urban,OBC,Undergraduate,Bachelor of Science (BSc),"Jai Narain Vyas University, Jodhpur",Constituent College,Illiterate,Secondary,Below_5000,Hindi,81.2462718789652,90.5,89.3326317,87.43825304,99.04339362,Up_to_Date,No,Received,Yes,Limited,Regular,Medium_Risk,C-58520,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00075,College,C-56566,Rajasthan,2024-25,Bikaner,18,Female,Urban,SC,Undergraduate,Bachelor of Science (BSc),"NIIT University, Neemrana",Private College,Primary,Higher_Secondary,20000-50000,English,99.10747815175876,84.0,98.0,90.61615228,91.02671439,Pending,Yes,Received,No,Active,Regular,Low_Risk,C-56566,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00076,College,C-37460,Rajasthan,2024-25,Alwar,18,Male,Urban,SC,Undergraduate,Bachelor of Technology (BTech),"University of Rajasthan, Jaipur",Private College,Higher_Secondary,Literate_No_Formal,Below_5000,English,95.78835516076622,74.1,62.21332017,75.1669788,74.74515,Pending,No,Received,No,Active,Occasional,Medium_Risk,C-37460,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00077,College,C-97841,Rajasthan,2024-25,Sikar,21,Male,Rural,SC,Undergraduate,Bachelor of Technology (BTech),"Rajasthan Technical University, Kota",Private College,Primary,Secondary,Below_5000,English,78.98934389513263,67.2,57.32435556,64.02139376,59.52758487,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-97841,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00078,College,C-44993,Rajasthan,2024-25,Jaipur,21,Male,Urban,OBC,Undergraduate,Master of Arts (MA),"University of Rajasthan, Jaipur",Government College,Illiterate,Secondary,5000-10000,Hindi,100.0,62.8,75.50169129,67.62913563,55.44464642,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-44993,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00079,College,C-99593,Rajasthan,2024-25,Jodhpur,18,Male,Rural,OBC,Postgraduate,Bachelor of Science (BSc),"Central University of Rajasthan, Ajmer",Private College,Higher_Secondary,Primary,5000-10000,English,85.50146933626759,78.7,78.06768749,73.70514027,78.79073957,Pending,No,Not_Received,No,Limited,Regular,Low_Risk,C-99593,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00080,College,C-94939,Rajasthan,2024-25,Jaipur,19,Female,Urban,SC,Undergraduate,Master of Science (MSc),"University of Rajasthan, Jaipur",Government College,Secondary,Upper_Primary,Below_5000,Hindi,100.0,95.0,92.05933571,95.57210165,97.01793782,Up_to_Date,Yes,Received,No,Active,Regular,Low_Risk,C-94939,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00081,College,C-19358,Rajasthan,2024-25,Banswara,19,Male,Rural,OBC,Undergraduate,Bachelor of Science (BSc),"Jai Narain Vyas University, Jodhpur",Private College,Upper_Primary,Primary,10000-20000,English,97.77639690038632,86.3,75.7063654,85.22221776,84.05226308,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-19358,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00082,College,C-89840,Rajasthan,2024-25,Udaipur,21,Female,Urban,General,Undergraduate,Bachelor of Commerce (BCom),"Maharaja Ganga Singh University, Bikaner",Private College,Illiterate,Illiterate,5000-10000,Hindi,64.42074728473138,76.6,79.18157013,81.27478375,73.71898249,Up_to_Date,No,Not_Received,No,Active,Regular,Medium_Risk,C-89840,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00083,College,C-93227,Rajasthan,2024-25,Jodhpur,18,Female,Urban,SC,Undergraduate,Master of Science (MSc),"Amity University, Jaipur",Private College,Illiterate,Literate_No_Formal,Below_5000,Hindi,77.45014112055793,95.0,98.0,85.53662977,91.4432046,Pending,Yes,Not_Received,Yes,Limited,Regular,Medium_Risk,C-93227,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00084,College,C-32431,Rajasthan,2024-25,Jaipur,18,Female,Rural,ST,Undergraduate,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Government College,Secondary,Illiterate,5000-10000,English,97.73810315321644,78.2,68.44404511,73.09881353,78.05963624,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-32431,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00085,College,C-80010,Rajasthan,2024-25,Jodhpur,21,Male,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"University of Rajasthan, Jaipur",Government College,Literate_No_Formal,Secondary,20000-50000,English,84.64023121363991,95.0,92.87779532,85.17052605,80.70342589,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-80010,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00086,College,C-42087,Rajasthan,2024-25,Jodhpur,18,Female,Urban,General,Undergraduate,Master of Technology (MTech),"Manipal University, Jaipur",Private College,Upper_Primary,Secondary,10000-20000,English,74.2086980289732,95.0,91.31587334,93.44241967,88.39204023,Pending,No,Not_Received,No,Limited,Occasional,Medium_Risk,C-42087,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00087,College,C-31417,Rajasthan,2024-25,Alwar,21,Female,Urban,OBC,Undergraduate,Bachelor of Science (BSc),"Maharana Pratap University of Agriculture & Technology, Udaipur",Constituent College,Upper_Primary,Graduate,10000-20000,Hindi,71.14151586235656,75.4,76.44781717,82.66856502,71.63769493,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-31417,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00088,College,C-70589,Rajasthan,2024-25,Udaipur,19,Male,Urban,SC,Undergraduate,Master of Arts (MA),"Amity University, Jaipur",Private College,Literate_No_Formal,Secondary,10000-20000,Hindi,79.84000206325736,73.1,63.14599806,70.06731674,80.34501917,Pending,No,Received,No,Limited,Occasional,Medium_Risk,C-70589,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00089,College,C-59735,Rajasthan,2024-25,Baran,18,Female,Urban,ST,Postgraduate,Bachelor of Arts (BA),"University of Rajasthan, Jaipur",Private College,Graduate,Illiterate,5000-10000,English,82.10640850575415,95.0,98.0,91.93589637,90.11711815,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-59735,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00090,College,C-45382,Rajasthan,2024-25,Kota,19,Female,Rural,General,Undergraduate,Master of Arts (MA),"Rajasthan University of Health Sciences, Jaipur",Private College,Higher_Secondary,Higher_Secondary,Below_5000,English,100.0,83.8,90.12659025,89.03034655,84.88280885,Pending,No,Received,No,Active,Regular,Medium_Risk,C-45382,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00091,College,C-93886,Rajasthan,2024-25,Jaipur,21,Male,Rural,General,Undergraduate,Bachelor of Science (BSc),"Jai Narain Vyas University, Jodhpur",Private College,Secondary,Higher_Secondary,5000-10000,Regional_Language,100.0,74.1,70.19459553,80.51129735,75.45925651,Up_to_Date,No,Not_Received,No,Active,Occasional,Low_Risk,C-93886,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00092,College,C-83000,Rajasthan,2024-25,Bikaner,22,Female,Rural,SC,Undergraduate,Bachelor of Arts (BA),"University of Rajasthan, Jaipur",Government Aided College,Illiterate,Upper_Primary,20000-50000,English,99.9112826021118,95.0,92.26865031,94.4685736,100.0,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-83000,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00093,College,C-38785,Rajasthan,2024-25,Sikar,22,Male,Urban,OBC,Undergraduate,Bachelor of Technology (BTech),"National Law University, Jodhpur",Private College,Illiterate,Secondary,Above_50000,English,96.07475283181202,95.0,92.9086228,99.10828912,100.0,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-38785,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00094,College,C-99733,Rajasthan,2024-25,Ajmer,19,Male,Rural,OBC,Postgraduate,Bachelor of Science (BSc),"Rajasthan Technical University, Kota",Government College,Upper_Primary,Graduate,5000-10000,English,100.0,95.0,87.77353158,88.53827275,94.65498219,Up_to_Date,Yes,Not_Received,No,Limited,Occasional,Low_Risk,C-99733,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00095,College,C-52504,Rajasthan,2024-25,Sikar,21,Male,Urban,ST,Undergraduate,Bachelor of Commerce (BCom),"Manipal University, Jaipur",Constituent College,Illiterate,Upper_Primary,Below_5000,English,96.56480498688984,64.8,60.25256465,73.067846,61.94709155,Pending,No,Received,No,Active,Regular,Medium_Risk,C-52504,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00096,College,C-17331,Rajasthan,2024-25,Kota,19,Male,Urban,General,Undergraduate,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Government College,Graduate,Graduate,Below_5000,English,92.19910797581603,80.2,77.03783706,93.09223776,76.21700138,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-17331,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00097,College,C-40021,Rajasthan,2024-25,Ajmer,19,Male,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Maharaja Ganga Singh University, Bikaner",Private College,Illiterate,Illiterate,5000-10000,Hindi,89.75067641502612,89.3,98.0,92.42729475,87.85362067,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-40021,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00098,College,C-14207,Rajasthan,2024-25,Kota,22,Male,Urban,General,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Government College,Upper_Primary,Literate_No_Formal,10000-20000,English,99.1598749624292,77.0,83.57294647,64.49401027,74.39579987,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-14207,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00099,College,C-51347,Rajasthan,2024-25,Jaipur,18,Female,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"NIIT University, Neemrana",Government Aided College,Primary,Upper_Primary,Below_5000,English,99.16085926656127,75.9,82.37723766,72.55061843,79.22176446,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-51347,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00100,College,C-62581,Rajasthan,2024-25,Jaipur,18,Female,Rural,SC,Undergraduate,Master of Technology (MTech),"Jai Narain Vyas University, Jodhpur",Private College,Secondary,Secondary,20000-50000,English,91.34472871990674,95.0,96.9594049,98.67695193,97.5218589,Pending,Yes,Received,No,Active,Occasional,Low_Risk,C-62581,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00101,College,C-45093,Rajasthan,2024-25,Jaipur,19,Female,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Government College,Illiterate,Higher_Secondary,5000-10000,English,82.34623050706338,83.8,73.86138393,81.27110202,87.35080715,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-45093,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00102,College,C-18675,Rajasthan,2024-25,Udaipur,18,Male,Urban,Minority,Undergraduate,Bachelor of Commerce (BCom),"Mohan Lal Sukhadia University, Udaipur",Government College,Primary,Post_Graduate,20000-50000,Hindi,94.89820566150074,95.0,93.66807116,100.0,100.0,Up_to_Date,Yes,Not_Received,No,Active,Occasional,Low_Risk,C-18675,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
